cntr_01,dist_x,pang_x,name_01,ra_01,dec_01,pgc_name,pgc,ra,dec,gl_deg,gb_deg,resolution,has_fuv,has_nuv,has_wise1,has_wise2,has_wise3,has_wise4,time_fuv,time_nuv,afuv,anuv,rms_fuv,std_fuv,rms_nuv,std_nuv,rms_wise1,std_wise1,rms_wise2,std_wise2,rms_wise3,std_wise3,rms_wise4,std_wise4,sat_effects_fuv,star_area_fuv,star_flux_fuv,star_flag_fuv,sat_effects_nuv,star_area_nuv,star_flux_nuv,star_flag_nuv,sat_effects_wise1,star_area_wise1,star_flux_wise1,star_flag_wise1,sat_effects_wise2,star_area_wise2,star_flux_wise2,star_flag_wise2,sat_effects_wise3,star_area_wise3,star_flux_wise3,star_flag_wise3,sat_effects_wise4,star_area_wise4,star_flux_wise4,star_flag_wise4,galaxy_mask_overlap,galaxy_overlap_flag,flux_fuv,rms_flux_fuv,std_flux_fuv,flux_nuv,rms_flux_nuv,std_flux_nuv,flux_wise1,rms_flux_wise1,std_flux_wise1,flux_wise2,rms_flux_wise2,std_flux_wise2,flux_wise3,rms_flux_wise3,std_flux_wise3,flux_wise4,rms_flux_wise4,std_flux_wise4,dist_mpc,e_dist_dex,mtol,method_mtol,logmass,e_logmass,logsfr,e_logsfr,method_sfr,deltams,absbtc,complete_sample,summary_url
28,0.210393,92.549814,NGC2730,1.3556585700E+02,1.6838263300E+01,PGC25384,25384,135.565918,16.838261,211.368484,36.324638,gauss15,1,1,1,1,1,1,285.0,288.4,0.237,0.237,1.4663E-04,2.5279E-04,1.9222E-04,2.3702E-03,0.00275,0.15361,0.00333,0.08489,1.9283E-02,2.6299E-02,1.5567E-01,1.7032E-01,0,0.000,0.000,0,0,0.054,0.040,0,0,0.180,0.166,0,0,0.126,0.111,0,0,0.009,0.003,0,0,0.000,0.000,0,0.0000E+00,0,2.5580E-03,1.3395E-06,1.8439E-06,3.2363E-03,1.6781E-06,1.6625E-05,1.9991E-02,1.3224E-05,1.0796E-03,1.2765E-02,2.3284E-05,6.0515E-04,6.0670E-02,3.2919E-04,3.7305E-04,1.1075E-01,1.1529E-03,1.2614E-03,55.770,0.114,0.262,SSFRLIKE,10.03,0.10,0.24,0.20,FUV+WISE4,0.33,-20.410,0,"<a href=""/data/WISE/z0MGS/images/PGC25384.html"">Summary</a>"
29,0.095204,-166.361920,NGC2880,1.4239408650E+02,6.2490641500E+01,PGC26939,26939,142.394073,62.490616,151.461365,41.766785,gauss15,0,0,1,1,1,1,null,null,null,null,null,null,null,null,0.00284,0.26231,0.00333,0.13737,1.8465E-02,5.1874E-02,1.2857E-01,1.6229E-01,0,0.000,0.000,0,0,0.000,0.000,0,0,0.051,0.010,0,0,0.043,0.008,0,0,0.020,-0.001,0,0,0.000,0.000,0,0.0000E+00,0,null,null,null,null,null,null,1.2132E-01,1.8945E-05,2.8179E-03,6.5429E-02,3.0919E-05,1.4842E-03,2.2504E-02,3.9217E-04,6.5164E-04,1.1240E-02,1.4454E-03,1.8244E-03,21.900,0.060,0.500,W4W1,10.28,0.10,-1.69,0.21,WISE4,null,-19.343,1,"<a href=""/data/WISE/z0MGS/images/PGC26939.html"">Summary</a>"
30,0.882443,-26.352471,NGC2906,1.4302605000E+02,8.4415900000E+00,PGC27074,27074,143.025940,8.441810,224.903214,39.403133,gauss15,1,1,1,1,1,1,1400.2,2858.8,0.418,0.418,7.4156E-05,2.0761E-04,8.0277E-05,2.2177E-03,0.00294,0.06205,0.00349,0.03397,2.0069E-02,3.6478E-02,1.5740E-01,1.8283E-01,0,0.000,0.000,0,0,0.000,0.000,0,0,0.102,0.199,0,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0.0000E+00,0,1.6716E-03,6.3760E-07,1.5196E-06,2.9014E-03,5.8236E-07,1.3893E-05,7.9870E-02,1.3552E-05,4.1575E-04,4.8382E-02,2.3643E-05,2.3084E-04,1.2973E-01,3.2605E-04,4.0101E-04,1.4698E-01,1.0720E-03,1.2452E-03,33.600,0.125,0.479,SSFRLIKE,10.45,0.10,-0.17,0.20,FUV+WISE4,-0.36,-20.070,1,"<a href=""/data/WISE/z0MGS/images/PGC27074.html"">Summary</a>"
31,0.028525,10.130302,NGC2916,1.4373995850E+02,2.1705238200E+01,PGC27244,27244,143.739960,21.705246,208.708908,45.220367,gauss15,1,1,1,1,1,1,2101.8,3811.2,0.231,0.231,5.6465E-05,4.1871E-04,8.7318E-05,4.3251E-03,0.00265,0.20767,0.00299,0.11277,1.9901E-02,3.3162E-02,1.5329E-01,1.6663E-01,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0.0000E+00,0,3.5181E-03,8.6851E-07,4.7030E-06,5.0213E-03,1.0498E-06,5.5554E-05,7.9353E-02,2.1619E-05,2.7916E-03,4.6487E-02,4.2525E-05,1.5349E-03,1.4128E-01,6.0407E-04,7.3417E-04,1.6956E-01,2.1021E-03,2.2850E-03,45.394,0.145,0.424,SSFRLIKE,10.66,0.10,0.23,0.20,FUV+WISE4,-0.09,-20.919,1,"<a href=""/data/WISE/z0MGS/images/PGC27244.html"">Summary</a>"
32,0.020382,-162.510535,NGC2918,1.4393353500E+02,3.1705472600E+01,PGC27282,27282,143.933533,31.705467,194.572296,47.487389,gauss15,1,1,1,1,1,1,206.0,163.8,0.165,0.165,1.3155E-04,2.6461E-04,1.9299E-04,9.0378E-04,0.00307,0.05997,0.00310,0.03190,1.8162E-02,2.3037E-02,1.3659E-01,1.5114E-01,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0.0000E+00,0,3.2062E-05,1.1823E-06,1.9423E-06,2.0530E-04,2.0376E-06,6.9080E-06,5.3022E-02,1.3648E-05,4.4720E-04,2.9105E-02,2.2940E-05,2.4038E-04,1.1599E-02,3.0782E-04,3.4581E-04,-3.9639E-03,1.0369E-03,1.1474E-03,99.495,0.064,0.500,FIXEDUL,11.23,0.10,null,-0.96,FUV+WISE4,null,-21.654,0,"<a href=""/data/WISE/z0MGS/images/PGC27282.html"">Summary</a>"
33,0.507528,-1.931468,NGC3303,1.5925037100E+02,1.8135690900E+01,PGC31508,31508,159.250366,18.135832,221.990616,57.814018,gauss15,1,1,1,1,1,1,1382.1,1283.7,0.239,0.239,7.1861E-05,2.1858E-04,1.6965E-04,5.6222E-04,0.00247,0.02146,0.00425,0.01228,2.0407E-02,2.2690E-02,1.6738E-01,1.8222E-01,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0.0000E+00,0,1.4282E-04,4.2139E-07,1.0788E-06,2.7738E-04,8.2599E-07,3.2574E-06,3.4616E-02,1.0133E-05,1.1502E-04,1.8924E-02,2.2278E-05,6.8153E-05,1.7048E-02,2.6753E-04,2.9677E-04,1.4881E-02,9.5761E-04,1.0425E-03,92.257,0.068,0.500,SSFRLIKE,10.98,0.10,-0.31,0.20,FUV+WISE4,null,-20.704,0,"<a href=""/data/WISE/z0MGS/images/PGC31508.html"">Summary</a>"
34,0.037691,-64.544542,NGC3381,1.6210340550E+02,3.4711398400E+01,PGC32302,32302,162.103394,34.711403,189.214645,62.667519,gauss15,1,1,1,1,1,1,241.3,1514.7,0.176,0.176,1.4646E-04,2.3657E-04,9.3066E-05,2.3050E-04,0.00261,0.01506,0.00314,0.00964,1.8379E-02,2.2551E-02,1.5324E-01,1.6370E-01,0,0.000,0.000,0,0,0.038,0.008,0,0,0.076,0.044,0,0,0.062,0.036,0,0,0.000,0.000,0,0,0.000,0.000,0,0.0000E+00,0,4.3683E-03,2.5203E-06,3.6444E-06,6.1141E-03,1.3276E-06,2.9746E-06,3.6284E-02,2.0599E-05,1.9540E-04,2.1379E-02,3.9270E-05,1.2845E-04,1.1028E-01,5.5427E-04,6.1300E-04,1.6889E-01,2.0557E-03,2.1961E-03,25.700,0.125,0.283,SSFRLIKE,9.65,0.10,-0.23,0.20,FUV+WISE4,0.12,-19.326,1,"<a href=""/data/WISE/z0MGS/images/PGC32302.html"">Summary</a>"
35,0.240248,50.887264,NGC3687,1.7200239750E+02,2.9510967100E+01,PGC35285,35285,172.002457,29.511009,200.628555,71.510612,gauss15,1,1,1,1,1,1,222.9,188.9,0.192,0.192,1.5783E-04,4.9611E-04,2.2204E-04,7.0155E-04,0.00232,0.01014,0.00267,0.00652,1.8859E-02,2.3256E-02,1.5632E-01,1.6268E-01,0,0.000,0.000,0,0,0.000,0.000,0,0,0.099,0.033,0,0,0.055,0.015,0,0,0.000,0.000,0,0,0.000,0.000,0,3.0055E-02,0,2.5518E-03,1.2713E-06,2.5167E-06,3.5076E-03,1.7857E-06,3.5139E-06,4.1040E-02,8.2054E-06,5.8563E-05,2.2114E-02,1.6864E-05,4.1416E-05,5.2457E-02,2.9171E-04,3.2396E-04,6.0334E-02,1.0790E-03,1.1230E-03,36.000,0.125,0.431,SSFRLIKE,10.18,0.10,-0.28,0.20,FUV+WISE4,-0.28,-20.603,1,"<a href=""/data/WISE/z0MGS/images/PGC35285.html"">Summary</a>"
36,0.045286,-121.111947,NGC3811,1.7531935200E+02,4.7690840500E+01,PGC36265,36265,175.319336,47.690834,151.963715,65.290154,gauss15,0,0,1,1,1,1,null,null,null,null,null,null,null,null,0.00180,0.04612,0.00256,0.02591,1.6445E-02,1.8758E-02,1.2641E-01,1.3983E-01,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0.0000E+00,0,null,null,null,null,null,null,5.5187E-02,1.6062E-05,2.5224E-04,3.4481E-02,3.0745E-05,1.4273E-04,1.5776E-01,4.3055E-04,4.7447E-04,2.5625E-01,1.5372E-03,1.7004E-03,63.970,0.125,0.233,W4W1,10.54,0.10,0.60,0.20,WISE4,null,-21.410,0,"<a href=""/data/WISE/z0MGS/images/PGC36265.html"">Summary</a>"
37,0.494975,52.710050,NGC3815,1.7541365250E+02,2.4800421400E+01,PGC36288,36288,175.413773,24.800505,217.465073,74.156738,gauss15,1,1,1,1,1,1,78.3,87.7,0.260,0.260,2.0851E-04,2.5538E-04,2.6714E-04,3.8823E-04,0.00327,0.02979,0.00335,0.01687,1.9561E-02,2.2483E-02,1.4612E-01,1.5175E-01,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0.0000E+00,0,1.2703E-03,3.9236E-07,2.1561E-06,1.8512E-03,2.4015E-06,3.0842E-06,3.0034E-02,1.1840E-05,1.7426E-04,1.7495E-02,2.1889E-05,1.0306E-04,6.0260E-02,2.8177E-04,3.0973E-04,6.9257E-02,1.0219E-03,1.0613E-03,55.770,0.113,0.419,SSFRLIKE,10.41,0.10,0.00,0.20,FUV+WISE4,-0.16,-20.152,0,"<a href=""/data/WISE/z0MGS/images/PGC36288.html"">Summary</a>"
38,1.336226,25.861919,NGC3994,1.7940343350E+02,3.2277334000E+01,PGC37616,37616,179.403625,32.277668,185.910873,77.241303,gauss15,1,1,1,1,1,1,128.5,170.3,0.189,0.189,2.2807E-04,2.5457E-02,1.8868E-04,3.6361E-02,0.00241,0.10807,0.00343,0.07153,1.9093E-02,4.7454E-01,1.4961E-01,1.3475E+00,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,1.0582E-01,1,1.8906E-03,1.2383E-06,6.8696E-05,3.0729E-03,1.1478E-06,9.3459E-05,5.4506E-02,6.4035E-06,2.7997E-04,3.5184E-02,1.2101E-05,1.9140E-04,2.1250E-01,1.6906E-04,1.3560E-03,3.5723E-01,6.4923E-04,5.8474E-03,46.946,0.134,0.295,SSFRLIKE,10.37,0.10,0.44,0.20,FUV+WISE4,0.31,-20.575,1,"<a href=""/data/WISE/z0MGS/images/PGC37616.html"">Summary</a>"
39,0.085490,113.318041,NGC4047,1.8071107200E+02,4.8636224600E+01,PGC38042,38042,180.711105,48.636215,143.360535,66.519630,gauss15,1,1,1,1,1,1,111.7,100.6,0.200,0.200,2.2498E-04,2.6412E-04,2.4610E-04,7.7480E-04,0.00208,0.00956,0.00223,0.00631,1.4433E-02,2.2032E-02,1.0418E-01,1.1525E-01,0,0.000,0.000,0,0,0.000,0.000,0,0,0.117,0.248,1,0,0.037,0.072,0,0,0.000,0.000,0,0,0.000,0.000,0,0.0000E+00,0,2.3830E-03,2.1220E-06,2.8862E-06,4.2096E-03,2.8395E-06,3.5596E-06,8.0844E-02,1.1814E-05,7.4841E-05,4.9812E-02,2.0172E-05,5.3500E-05,2.4214E-01,2.6964E-04,3.1791E-04,3.4119E-01,9.6583E-04,1.0684E-03,53.407,0.119,0.360,SSFRLIKE,10.73,0.10,0.55,0.20,FUV+WISE4,0.18,-21.191,0,"<a href=""/data/WISE/z0MGS/images/PGC38042.html"">Summary</a>"
40,0.087162,-39.804889,NGC4149,1.8263697750E+02,5.8304058500E+01,PGC38741,38741,182.636948,58.304077,133.070114,58.012222,gauss15,1,1,1,1,1,1,95.0,241.8,0.169,0.169,2.5729E-04,5.5717E-04,1.5597E-04,6.7356E-04,0.00234,0.01617,0.00350,0.00972,1.2903E-02,1.9792E-02,1.1170E-01,1.1795E-01,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0.0000E+00,0,2.1191E-04,1.5020E-06,2.9086E-06,5.1862E-04,1.2080E-06,2.8357E-06,4.6569E-02,8.8903E-06,9.8649E-05,2.9255E-02,1.6754E-05,6.0488E-05,8.1429E-02,1.9159E-04,2.2426E-04,1.0441E-01,7.0924E-04,7.4890E-04,48.106,0.131,0.484,SSFRLIKE,10.53,0.10,-0.11,0.20,FUV+WISE4,-0.35,-20.606,1,"<a href=""/data/WISE/z0MGS/images/PGC38741.html"">Summary</a>"
41,0.131286,-89.528652,NGC4185,1.8334258650E+02,2.8510968900E+01,PGC38995,38995,183.342545,28.510969,201.400040,81.472649,gauss15,1,1,1,1,1,1,106.3,98.6,0.183,0.183,1.8951E-04,2.5623E-04,2.7093E-04,4.9072E-04,0.00302,0.02710,0.00321,0.01672,1.8243E-02,8.3155E-02,1.3688E-01,2.9356E-01,0,0.000,0.000,0,0,0.062,0.100,0,0,0.143,0.323,1,0,0.090,0.231,1,0,0.000,0.000,0,0,0.000,0.000,0,0.0000E+00,0,2.3513E-03,1.6382E-06,2.9631E-06,3.2540E-03,3.4785E-06,5.5063E-06,5.4982E-02,1.8022E-05,2.6410E-04,3.0985E-02,2.9787E-05,1.5925E-04,7.2003E-02,3.8380E-04,7.4646E-04,7.5341E-02,1.3875E-03,2.9757E-03,58.749,0.107,0.468,SSFRLIKE,10.76,0.10,0.18,0.20,FUV+WISE4,-0.22,-20.814,0,"<a href=""/data/WISE/z0MGS/images/PGC38995.html"">Summary</a>"
42,0.090582,173.499092,NGC4210,1.8381601800E+02,6.5985376600E+01,PGC39184,39184,183.816025,65.985352,128.732681,50.733677,gauss15,0,1,1,1,1,1,null,1499.8,null,0.158,null,null,8.8794E-05,9.2116E-04,0.00258,0.69638,0.00286,0.35674,1.4013E-02,6.4132E-02,1.1022E-01,1.1944E-01,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0.0000E+00,0,null,null,null,3.2808E-03,9.3800E-07,8.8302E-06,4.5574E-02,1.5451E-05,7.3558E-03,2.6890E-02,2.4703E-05,3.8172E-03,7.4732E-02,3.2998E-04,7.9422E-04,8.1321E-02,1.2203E-03,1.3224E-03,43.411,0.146,0.413,SSFRLIKE,10.37,0.12,-0.02,0.20,NUV+WISE4,-0.15,-20.127,1,"<a href=""/data/WISE/z0MGS/images/PGC39184.html"">Summary</a>"
43,null,null,NGC4211NED02,1.8390551100E+02,2.8169634000E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
44,0.861811,29.366610,NGC4470,1.8740739750E+02,7.8239014000E+00,PGC41189,41189,187.407516,7.824110,286.944855,70.015968,gauss15,1,1,1,1,1,1,78.4,1237.1,0.210,0.210,2.3145E-04,2.9797E-04,1.0659E-04,2.5541E-04,0.00576,0.01289,0.00402,0.00781,2.2183E-02,2.7289E-02,1.3460E-01,1.4264E-01,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0.0000E+00,0,4.2405E-03,7.2798E-07,2.4806E-06,5.8642E-03,8.5620E-07,1.5599E-06,3.8713E-02,2.1122E-05,7.9997E-05,2.2553E-02,2.5253E-05,5.2828E-05,1.0555E-01,2.7200E-04,2.9830E-04,1.5307E-01,9.6892E-04,1.0268E-03,16.800,0.125,0.305,SSFRLIKE,9.34,0.10,-0.62,0.20,FUV+WISE4,-0.08,-18.400,1,"<a href=""/data/WISE/z0MGS/images/PGC41189.html"">Summary</a>"
